DateTime,DeltaT,BlockStatus,MessageType,Bus,Rx_cmd,Tx_cmd,Tx_status,Rx_status,word_count,datawords,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,word25,word26,word27,word28,word29,word30,word31
12:18:24,30.702,1,8001,RT->AB,B,0BC0 08-T-35-81,0BC0 08-T-35-81-->,900,0,32,0x8693,0x24E7,0x37E7,0xF671,0x1CC3,0xA76E,0xF62D,0x6492,0xFB9E,0xAA64,0x2F60,0xB34A,0x56BA,0x2EA5,0x5B48,0xCCAC,0x226C,0xC768,0xE352,0xACD8,0x82A1,0x1422,0xAACA,0xC094,0x1093,0x68BD,0xFD8B,0x8D91,0x5E5A,0xE6F9,0x291C,0x6B95
12:18:54,55.313,3,8000,RT->BA,D,DBC0 04-T-42-38,DBC0 04-T-42-38-->,500,0,32,0x1C38,0x8264,0x32BE,0x934E,0xF511,0x5AE6,0x270B,0x82EF,0xED1F,0x6E84,0xE52B,0xD9D9,0x0BD8,0x0C14,0x73CD,0x3621,0xBE54,0xFC5D,0x268E,0x0D58,0xD3F5,0x53E3,0xADC1,0xBA6F,0xC491,0xB05B,0xA437,0x02E1,0x46B3,0x4ED5,0xB735,0x2EE0
12:19:49,66.956,2,8000,RT->AB,B,0BC0 06-T-93-59,0BC0 06-T-93-59-->,800,0,32,0xB4BE,0xB034,0x5E8D,0xF00D,0x1658,0x5554,0xDE6B,0x5449,0xC773,0x584E,0x06F6,0x74AF,0xA657,0xA854,0xE444,0x2CC1,0x256B,0x5696,0x3ADB,0xC1E1,0x783F,0x72F6,0xD830,0x53EF,0xF07A,0x00F1,0xB8EE,0x5497,0x32F0,0x5E5E,0x8F27,0x4D35
12:20:55,29.366,3,8010,RT->AB,B,6BC0 01-T-56-62,6BC0 01-T-56-62-->,800,0,32,0xD0EF,0x0F46,0xBAE8,0xDF06,0x271D,0x5480,0xFBD6,0xA57C,0xE8CF,0xBE49,0xA754,0xDB7C,0x52F3,0xDDA2,0xB459,0xE4A8,0x382C,0x643E,0x73A6,0xD9D9,0xCFA2,0x21BD,0x8B60,0xD477,0x49A0,0xEA1B,0x7813,0x66CE,0xF1DF,0x07A9,0x4C88,0x49A0
12:21:24,86.67,2,8000,RT->BA,C,5BC0 06-T-80-59,5BC0 06-T-80-59-->,200,0,32,0x2BD2,0x4201,0x884D,0x4D78,0xB116,0xB484,0x5FA8,0x3086,0x76CB,0xD6AA,0xB5EE,0x4D10,0x3C02,0xE8A5,0xD9D9,0x3B31,0xF4D3,0xCCED,0x87EC,0xB736,0x0EDD,0xCC4C,0x45B8,0x922F,0xD588,0xEBDE,0x2131,0x9169,0xC537,0x2CC7,0x39F0,0x61D7
12:22:50,68.419,1,8000,RT->AB,B,8BC0 03-T-95-40,8BC0 03-T-95-40-->,300,0,32,0x2A60,0x3F79,0x2B26,0x7AA2,0xD53E,0x739F,0x668E,0x50CB,0x0EE3,0x6284,0x61C4,0xC065,0x16F6,0xCABC,0xE250,0xF644,0x08F6,0x3765,0x1CD0,0x3776,0x3E39,0x0BE1,0xDF35,0xB9BF,0xFFCE,0xFBD3,0xBC72,0x157B,0x0D5A,0x4A16,0x1576,0x910B
12:23:58,48.955,2,8000,RT->AB,D,FBC0 01-T-80-30,FBC0 01-T-80-30-->,400,0,32,0x445F,0x3607,0x80ED,0x2A85,0x90EC,0x288D,0x66EE,0xC4D9,0x69D8,0x0B73,0x7DD6,0x141E,0x14CE,0xFC3E,0xA890,0xD2B2,0xF504,0x659D,0xD307,0xCFE6,0xC207,0x31F4,0x8DA6,0x7703,0x911D,0x1A22,0xA60D,0xEB74,0xFAC9,0xE5D8,0xD08E,0xF744
12:24:46,45.283,2,8010,RT->AB,C,ABC0 03-T-82-75,ABC0 03-T-82-75-->,700,0,32,0xD88A,0x58A4,0x97FB,0x8F68,0x59F0,0xC789,0xBFFE,0xB7F5,0xF6E8,0xDB00,0x83B7,0xFECC,0x66F7,0x99BA,0x3F1A,0x9AB1,0x17BC,0x4F72,0x7A4D,0x253B,0x7F49,0x3510,0xA1E5,0x1E33,0xF927,0x2B6F,0x668A,0x801D,0x3B3A,0x93A3,0x5820,0x103D
12:25:31,58.178,1,8001,BC->RT,C,CBC0 07-T-42-39,CBC0 07-T-42-39-->,700,0,32,0x83FF,0x42DE,0x75D5,0xD384,0x0167,0xB5E6,0xD6C5,0x8E0C,0x70A4,0x5E70,0x60BF,0x101A,0xD770,0xC5AA,0x4955,0x84F0,0xE3B7,0x8D9D,0x5AEE,0xACFF,0x6426,0xBDC1,0x568D,0xD626,0x65E3,0x8A9E,0xF1A6,0xC6A5,0x26DF,0x8259,0x5302,0xCF33
12:26:29,26.747,3,8000,RT->BC,B,1BC0 08-T-19-96,1BC0 08-T-19-96-->,200,0,32,0x7B0F,0x142B,0xD1BD,0xD1DA,0xB9A8,0x4A16,0x4D29,0x4214,0x06B9,0xF132,0x3E7A,0x9696,0x1C98,0x275D,0xBC5A,0xFC73,0xA283,0x6EAD,0xCB8D,0xB8AF,0x8465,0xDB2A,0x8372,0x9A58,0x33CF,0x61CC,0x07F4,0x0D61,0x788C,0x9CBE,0x8A54,0xB930
12:26:55,20.626,3,8000,BC->RT,B,DBC0 10-T-95-38,DBC0 10-T-95-38-->,600,0,32,0x727A,0xE822,0xB0D6,0x7533,0xBB0C,0x2900,0x0957,0x58A8,0x0A64,0xB74C,0x90F4,0x0393,0x5FC3,0xD768,0xB1C5,0x7458,0x71CB,0x7E41,0xC9B1,0x9B32,0x0CDD,0x8428,0xBA3F,0x09C1,0x3741,0x5797,0xD516,0xE1D1,0xA559,0xFF42,0x74DC,0xB97F
12:27:15,53.22,1,8000,RT->AB,A,4BC0 09-T-70-75,4BC0 09-T-70-75-->,400,0,32,0x2AF1,0xB85C,0x3949,0x75EB,0x7CE8,0xAF87,0x4B5C,0x28A7,0x0CAC,0xDF34,0x0652,0xAFE7,0x0DC6,0xFC82,0x4B96,0xB8B3,0x2BAB,0x9EA3,0xB74C,0xEE70,0xE740,0x4ADD,0x9D36,0xD155,0x4E55,0xCCDF,0x081B,0x6688,0xFD7B,0xB446,0x4C8F,0x6258
12:28:08,65.847,2,8000,RT->AB,D,2BC0 06-T-60-80,2BC0 06-T-60-80-->,900,0,32,0x71A7,0xF1BD,0xF20A,0xACD4,0x6D7A,0xC581,0xAC4C,0x21EE,0x87ED,0x7FEA,0xCB32,0x26FE,0x1A30,0x6EEF,0xFCAC,0x6DB4,0x2194,0x8944,0x5189,0xDD1B,0x4E26,0x94DA,0xCB0B,0xEE8C,0x4D7C,0x88B7,0x0BA8,0xC051,0x2EF6,0x289B,0xFDE5,0x3E6C
12:29:13,73.468,2,8000,RT->AB,B,FBC0 01-T-87-83,FBC0 01-T-87-83-->,500,0,32,0x2D03,0x1B52,0xA15F,0x63F8,0x2FC0,0x1282,0x98D4,0x56D9,0xB1BC,0xA3F7,0xC9FE,0x3134,0xC81B,0xCA2A,0x5CA3,0x2685,0xA583,0x4129,0x37EA,0x2769,0xF4EC,0x71FB,0xBC2D,0x4F43,0x26F6,0x761D,0x080D,0xC277,0x1D05,0xC898,0x2019,0xD17B
12:30:26,71.691,3,8010,RT->AB,C,DBC0 01-T-88-51,DBC0 01-T-88-51-->,300,0,32,0xF7B4,0xBD23,0x38C6,0x39A0,0x4A30,0xC465,0xBD95,0xC96C,0xDFCB,0xDD2C,0x7044,0x68C6,0x2345,0xD740,0xC6F5,0xA63F,0xBA6B,0x1369,0xF2EA,0x7708,0x8C9A,0x53D8,0x827E,0x5724,0x9F9B,0x3878,0x9B97,0x7A18,0x51F5,0xCC9A,0xAF2C,0xA554
12:31:37,14.847,2,8000,RT->AB,B,BBC0 03-T-59-98,BBC0 03-T-59-98-->,600,0,32,0xEFCE,0x7755,0xFB59,0x980F,0x84FE,0xE4F8,0xABE9,0xA411,0xC3D3,0xD43F,0x92B9,0x2C92,0xF228,0x7DBA,0x2073,0xBB4A,0x45D6,0x92F4,0x066C,0xBD71,0xBE69,0x8B24,0xBF47,0x897B,0x1E42,0xC26E,0x6C15,0x0200,0xEF4F,0xB873,0x3F9B,0xB065
12:31:51,70.78,2,8010,RT->AB,B,2BC0 03-T-31-32,2BC0 03-T-31-32-->,700,0,32,0x1C40,0x5AE3,0x0755,0x3030,0x827A,0x2977,0x1EE0,0x54E4,0x558D,0x2922,0x82ED,0x5B3D,0x6834,0xBF5E,0xDBE2,0xEEBD,0x85BF,0x8611,0x4EEF,0xE17F,0xF244,0xE928,0x56E6,0x7378,0x1BAF,0xC439,0xCBD8,0x3BB6,0x678C,0x3E49,0x4EF1,0xBEDC
12:33:01,64.966,3,8000,RT->BA,C,FBC0 05-T-12-48,FBC0 05-T-12-48-->,800,0,32,0xD0B6,0x3934,0x4D12,0x8B3C,0x10EB,0x5E6E,0xAB01,0x84C5,0x2BB4,0x9234,0x4FB6,0x7C11,0x2932,0x671D,0xAA1F,0xD3A0,0x97A3,0x71CD,0x03F4,0x77A1,0xE7EA,0x52C6,0xDFF8,0xF5B0,0x0A89,0xA6F8,0xAE75,0xA35C,0x2F5F,0x0BA8,0xAEEA,0xE3F9
12:34:05,22.417,2,8001,RT->AB,B,6BC0 06-T-88-71,6BC0 06-T-88-71-->,300,0,32,0xCB76,0xCAA5,0x0BE9,0x7CFA,0x2333,0x4CB8,0x5D43,0xC012,0x05AE,0xFFEB,0x8979,0xC19A,0xFD46,0xED09,0xB127,0x4B62,0xE993,0xE74E,0x2AFF,0x920A,0x6C0F,0xB7C2,0x22CD,0x6FA8,0xA713,0x7C24,0x08C5,0x37EF,0x879F,0x39AE,0x205B,0xB6BD
12:34:27,55.957,3,8001,RT->BA,B,6BC0 07-T-34-67,6BC0 07-T-34-67-->,0,0,32,0x56E2,0x097B,0x7F0A,0xFF00,0x7731,0xB712,0x1724,0xE6D2,0xA952,0x0BA8,0x6562,0x1921,0x3EF3,0xDCA2,0x1C11,0x91AE,0x2CCF,0x4963,0x58CF,0xEB8B,0x774C,0xA320,0xAE58,0xEBFE,0x8264,0x58C6,0xBA6A,0x8BEB,0x5999,0xF050,0x1040,0x6AC1
12:35:22,28.483,2,8000,BC->RT,B,4BC0 01-T-20-92,4BC0 01-T-20-92-->,300,0,32,0x1EBF,0x6715,0xABF7,0xE31F,0xF827,0x35B0,0xF8BA,0xBC10,0xFB62,0x1445,0x6CDB,0xC88C,0xBDF2,0x254E,0x206A,0x9EDB,0xE57F,0x8F0B,0x4030,0x0EED,0x61BC,0xF469,0x1F15,0x1CCA,0x05B0,0xDFC1,0xDE0B,0x0636,0xB5AC,0x0F6C,0x5A55,0xAA4C
12:35:50,30.485,2,8000,RT->BC,D,5BC0 01-T-24-41,5BC0 01-T-24-41-->,700,0,32,0xCFB2,0x5954,0x1B86,0xE0A0,0x5933,0x5B6A,0x12A8,0xE401,0xD0C2,0x0A87,0xD8E9,0x4C90,0xFED6,0x033C,0x268C,0xCB52,0xE2E4,0xEFEE,0x4515,0xF8B8,0x9A88,0x1335,0xC251,0x095F,0x354F,0x998A,0x8227,0xCA7E,0x9C3B,0x6919,0x8EF3,0x0CD0
12:36:20,18.44,2,8010,RT->BC,A,FBC0 04-T-77-45,FBC0 04-T-77-45-->,600,0,32,0xB25B,0x158F,0x9910,0x8E2B,0x16C8,0x7735,0x6F4C,0xB5B4,0x4383,0x9331,0x247C,0xA3B5,0xE706,0xE180,0x9E8B,0xEFC9,0x4F84,0xCA6B,0x4C17,0x62D7,0x79F3,0xF491,0x544C,0x377A,0xC626,0x4979,0x9191,0x89B7,0xFC02,0xFEC2,0x9FB4,0xC0DA
12:36:38,76.179,2,8001,RT->AB,C,2BC0 06-T-42-43,2BC0 06-T-42-43-->,0,0,32,0xFEB8,0xEAED,0xC89E,0x7606,0x9CC9,0x4ABD,0xA472,0xD62A,0xFFA3,0x5F31,0x12C0,0x6179,0x114D,0x56CB,0x6224,0xAC7D,0x498E,0x15D0,0xE361,0x2936,0x2DEB,0x0C63,0xCC5F,0xB5F0,0xDE62,0x89F3,0x3972,0xBCDD,0x3522,0x6C4C,0xFC0C,0xD5EC
12:37:54,60.687,1,8000,RT->AB,C,EBC0 02-T-51-12,EBC0 02-T-51-12-->,100,0,32,0xE965,0xA41D,0x51C5,0x364A,0xF33D,0x74A4,0x4D82,0x51E5,0x2923,0xB222,0x380B,0x16AA,0x520F,0x3766,0xE8FF,0xA553,0xA569,0x8A41,0x698E,0xB6DA,0x4DED,0xACFB,0x3CF2,0xEA61,0x3834,0xF511,0x7592,0x256D,0x3FD3,0x99AA,0x25E5,0xB4DD
12:38:54,64.864,2,8000,BC->RT,A,2BC0 09-T-85-56,2BC0 09-T-85-56-->,800,0,32,0x5909,0x8A92,0x5E6E,0x3F5D,0x03F3,0x02D6,0x25B8,0xB067,0xD20A,0xC1DD,0x7BA2,0x1990,0x28EC,0x4821,0x4B9F,0xCA11,0xC50F,0xCAA7,0xCC19,0x14FD,0xA874,0x3E08,0x3750,0xB5A3,0x86E9,0xDF91,0xFFF2,0x77B6,0x8774,0xE530,0x2F05,0x258B
12:39:58,51.902,2,8000,RT->BA,D,3BC0 06-T-10-89,3BC0 06-T-10-89-->,800,0,32,0xCD8E,0x6D3A,0xA327,0x89B9,0xAFD8,0x307D,0x5D7B,0xB87E,0x2EE9,0x1466,0x39C0,0x87C0,0xF511,0xD52D,0x4DDA,0x9627,0x4B9B,0x29C2,0x6072,0x6AC6,0x04FF,0xFC91,0xECE2,0x893A,0x4801,0x1BC0,0x7AA9,0xAB79,0xD7A4,0xCB2F,0x8626,0x69A2
12:40:49,59.663,1,8000,BC->RT,A,BBC0 04-T-24-18,BBC0 04-T-24-18-->,100,0,32,0xE8FA,0xA5D0,0x8022,0x4A54,0xF4C0,0x568B,0xDC50,0x3F91,0x0727,0x4A46,0xD839,0x4B5A,0x548D,0x96AC,0xAEFA,0x3099,0xE96C,0xC060,0x369E,0x85EF,0x311B,0x85DD,0x8902,0xCCD0,0xBF91,0x2F8B,0xC255,0x7D94,0x2001,0x534C,0xDF86,0xC2D8
12:41:48,30.639,2,8010,RT->BA,D,ABC0 01-T-23-94,ABC0 01-T-23-94-->,700,0,32,0x7993,0x6979,0xF685,0x4989,0x0B48,0xF639,0x25A9,0xA6CA,0x4B66,0x091C,0x2E45,0x7EC2,0xC594,0x1F55,0x44F4,0x35E4,0x8FE5,0x25A3,0xB18A,0x9000,0x2DA4,0x0F15,0x2E9F,0x98AA,0x8564,0x727E,0x6962,0x1508,0x1EC7,0x7891,0xB6D3,0x37D1
12:42:18,18.938,2,8000,RT->BA,B,2BC0 10-T-64-22,2BC0 10-T-64-22-->,900,0,32,0xEF90,0xFEA5,0xD8A9,0x61A0,0x09B4,0x7EFB,0x5E31,0x80D3,0x75BF,0x6070,0x766E,0xF170,0x2E5C,0x53CF,0xEE35,0xD4F0,0xE5A6,0x5CEA,0xC174,0x8D48,0xC5EC,0x6B1C,0x6BC7,0xBE6E,0x6C7A,0x3D8A,0x98F8,0x4026,0xAF55,0x3DD7,0x9F2D,0x9731
12:42:36,30.917,2,8010,BC->RT,C,5BC0 07-T-17-95,5BC0 07-T-17-95-->,700,0,32,0x78C7,0x3B6E,0x6D55,0x2466,0x1436,0x9021,0x6989,0xAEC8,0x2A71,0xAC56,0x27A7,0x0E7E,0xB3DE,0x33B0,0xA19F,0xA0FB,0x6E08,0x8BD8,0xC51B,0x59B9,0x29E2,0x6E0A,0x4EB2,0x5BA3,0xC603,0xACA7,0xF434,0x2000,0x97F2,0xAA8E,0x1CD8,0x97A1
12:43:06,76.342,3,8010,BC->RT,D,7BC0 05-T-63-50,7BC0 05-T-63-50-->,600,0,32,0x329D,0x898D,0xAD12,0xCCA5,0x0C90,0x98F0,0x3A7D,0x460F,0x6E29,0x12A7,0xC005,0x1C55,0xD931,0x9718,0xFD21,0x1B42,0xD44F,0x6293,0x8B34,0x9E55,0x0DC0,0xBE80,0x5B3B,0x1E0A,0x50A2,0xD699,0xFC00,0x9FCB,0x8AA3,0xBEC8,0x9FB0,0x84FD
12:44:22,61.351,1,8001,RT->BC,D,0BC0 08-T-54-46,0BC0 08-T-54-46-->,400,0,32,0x7E88,0x3698,0xAF2D,0xEE96,0x26EA,0xCB0D,0x6D9F,0xF72E,0xEF3C,0xA0D4,0x7F56,0x1755,0x03A8,0xB6A5,0xBC4A,0xC7FD,0xFCB9,0x8090,0xE454,0x534B,0x3B9B,0xC534,0x5953,0x352E,0xF067,0xA75F,0xF8B4,0x54EF,0x7781,0x32BA,0xEAF6,0x32F0
12:45:23,13.185,2,8010,RT->BA,B,7BC0 03-T-76-15,7BC0 03-T-76-15-->,0,0,32,0x6519,0x5899,0x0B69,0x2806,0x2392,0xE151,0x6531,0xC7D7,0x53C3,0xDD3E,0x6733,0x4E09,0xDF56,0x6640,0x7A4E,0x4A92,0x638B,0x876B,0xA667,0x7BB0,0x2D8C,0xE41D,0xDAC2,0xE97B,0xA7F0,0x28A6,0x07AE,0x9F3D,0xF83B,0xDF58,0x2700,0x2945
12:45:36,43.87,2,8010,RT->BA,B,8BC0 03-T-51-11,8BC0 03-T-51-11-->,500,0,32,0xF415,0xC28B,0x9A6C,0xB415,0x1993,0x676E,0x0F9D,0x7C24,0x7DF0,0xED04,0x5904,0xAB9A,0x70CB,0xBC4F,0x26B7,0x1371,0x1E1E,0xB698,0xDD30,0x5A82,0x287F,0x4E40,0xE743,0xBE0B,0x2F9F,0x6F90,0xFC82,0x1647,0xA553,0x5056,0xC350,0x205A
12:46:19,15.255,3,8000,RT->AB,B,3BC0 07-T-85-27,3BC0 07-T-85-27-->,600,0,32,0x690F,0x8B84,0x2267,0x945B,0x57A8,0x7470,0xC3A0,0xD247,0x666B,0x38C5,0xA14C,0x5C95,0x5418,0x50A8,0xA313,0x9B0E,0x784D,0xF17A,0xBB58,0x0572,0x630D,0x3AB3,0x1984,0x54C1,0x077B,0xC170,0xBCCA,0xEFE9,0x9191,0x835C,0x3ABD,0xB674
12:46:34,62.532,2,8000,RT->AB,A,5BC0 09-T-56-82,5BC0 09-T-56-82-->,600,0,32,0x1A35,0x28BE,0xCED8,0x3567,0x75F2,0x957D,0x15FC,0x2894,0xEAD8,0x04F8,0xD8FE,0x1309,0x7C00,0xBF7E,0x7EF0,0x4624,0x1B19,0x62F0,0xA1B8,0xAC57,0x639D,0xE04E,0x13D6,0xFF9F,0x0B66,0x6146,0x6BF2,0x12AD,0xD289,0xD226,0x031A,0x9942
12:47:36,13.173,2,8010,RT->BC,B,CBC0 05-T-72-39,CBC0 05-T-72-39-->,400,0,32,0x7482,0xE10E,0xF8FD,0xD9D9,0x26F8,0x51F1,0x0721,0x1B38,0x2FE1,0x6FD5,0x1A2F,0x060A,0xB0D3,0xD3CE,0x129A,0x4569,0x07E0,0xDCD1,0x7B0A,0xAB4B,0x338F,0x7BC3,0xD5C9,0x99A6,0xF9F1,0x9FC3,0x1B76,0x5041,0xBB4F,0xBDD0,0x201C,0xB796
12:47:49,16.121,2,8010,RT->AB,B,3BC0 08-T-46-85,3BC0 08-T-46-85-->,800,0,32,0xB694,0x4175,0xC9C6,0x58F0,0x57CE,0x848C,0x837C,0xD9D4,0xA193,0xE563,0x7A61,0xDC37,0x04EF,0x7160,0xFA1E,0xB3FA,0x8E8A,0x6501,0x7144,0x2FD8,0x572A,0x5B4F,0xA4CE,0x0099,0xF076,0xA5DB,0x6ADB,0xD9F4,0x3E7B,0xE8A4,0xB606,0xAF02
12:48:05,79.573,2,8001,BC->RT,A,FBC0 03-T-92-16,FBC0 03-T-92-16-->,800,0,32,0x65FF,0x7454,0x3C32,0x76A1,0x1437,0xFECB,0x00ED,0xFD1A,0x907C,0xE7FF,0x0321,0x2661,0x5DC6,0xD3B3,0x7C3F,0xB55E,0x3DFF,0x40C5,0xA45E,0xE33D,0xA349,0x19F8,0x7852,0x99C4,0x6AEC,0xB2EE,0xDB8C,0x6547,0xB9CD,0x1206,0xF29F,0xF279
12:49:24,75.083,2,8000,RT->BC,B,EBC0 05-T-12-41,EBC0 05-T-12-41-->,300,0,32,0x6D7E,0xFB10,0x1853,0x2DAA,0xDD5C,0x072D,0x090D,0x758D,0x1B6C,0xE936,0x043B,0xC502,0xCD84,0x5B35,0x293C,0x5217,0x71B2,0x25ED,0x67E2,0xBEAF,0xBA5C,0xA3B1,0x143C,0xE39D,0x698E,0x638E,0xDFC6,0x87AE,0x450B,0x6758,0xB2F2,0x4804
12:50:39,53.353,1,8010,RT->BA,A,2BC0 06-T-62-31,2BC0 06-T-62-31-->,100,0,32,0x73AD,0x6E7F,0x9C70,0x36AC,0xBAE1,0x1674,0x63CD,0xD492,0x64EF,0x62C7,0x269D,0x2122,0x1D97,0xF946,0x0804,0x831F,0x3AB5,0x9607,0x571F,0x0EF5,0x6038,0x9E0F,0x2DDE,0xDD2E,0xA16E,0x5AD2,0xB604,0x4675,0x4599,0x8677,0xFEBE,0x0D9A
12:51:32,24.628,1,8001,RT->BC,A,0BC0 07-T-13-97,0BC0 07-T-13-97-->,0,0,32,0x3D7A,0xB82D,0xE8D6,0xE8D6,0x875A,0xE140,0xA9F4,0x8FCD,0x3973,0xED92,0x42C0,0x036E,0x5D12,0xB809,0xF8FD,0x631E,0xFB60,0xA97E,0xD745,0xC0B7,0x2F1C,0x2A27,0x32C4,0x0820,0x9E8E,0x276C,0x25B5,0x2D66,0x14FD,0x34F0,0x565D,0x1621
12:51:56,55.438,3,8000,RT->AB,C,ABC0 01-T-94-53,ABC0 01-T-94-53-->,200,0,32,0xE76A,0xCEAF,0x058B,0x8967,0xF20C,0x519E,0xEE0A,0xD198,0x32E9,0xF54E,0xC0BD,0xB8DF,0x5E11,0xAE19,0xCEB1,0xB16D,0x8C83,0xD2DF,0xD894,0xF7AB,0xBD43,0x64CD,0x3E92,0xDDAD,0x35B7,0x1C0C,0x13AD,0x8556,0xED01,0xCEE0,0x1A8E,0x62EC
12:52:51,12.127,2,8001,RT->BA,C,4BC0 02-T-20-19,4BC0 02-T-20-19-->,600,0,32,0x2638,0x9A5C,0xA0B4,0x41FA,0xBBFD,0x55A2,0x9DC6,0x5A7E,0x5F5E,0xB94B,0xB268,0xC931,0x892E,0x3B2A,0xF8CF,0xD404,0x7F31,0x482D,0xF62F,0xE6BA,0x1228,0x9555,0xAC22,0xF6A0,0x612F,0x2A67,0xB745,0xF70C,0x9148,0x638B,0x5A14,0xA553
12:53:03,26.343,2,8000,BC->RT,C,CBC0 04-T-46-21,CBC0 04-T-46-21-->,800,0,32,0x2AB2,0x4C30,0x71A7,0x02C8,0xF05F,0x5473,0x3B36,0x5FA2,0xFBFB,0x6511,0x6E23,0x34F6,0x7EC8,0x0E1D,0xB13C,0x1EE6,0xC8A8,0x394D,0x7906,0x20CE,0xB711,0xBA53,0x7FE4,0xB887,0xDC6B,0x8DD5,0x5E7C,0xED54,0xA4B8,0x2A9A,0x2C56,0xEAA9
12:53:29,86.362,2,8000,BC->RT,D,2BC0 03-T-97-27,2BC0 03-T-97-27-->,500,0,32,0x99F8,0x6E41,0x651E,0xC8B4,0x2344,0x91F0,0x82ED,0xC20A,0xC88E,0x11CA,0x5A9C,0x6327,0x90A2,0x59F3,0xADDF,0x404E,0x25D9,0xE270,0x8CE0,0x3E1D,0x1B7B,0x059B,0x894A,0x97B1,0x85BB,0x8143,0x8D95,0x5365,0xCF36,0x73F3,0x733C,0x19E3
12:54:55,59.047,2,8001,RT->BC,A,3BC0 01-T-80-65,3BC0 01-T-80-65-->,700,0,32,0x1BEE,0x66A0,0x3343,0x86D2,0xB6EF,0x3187,0x604C,0x5E8A,0xB986,0x9598,0x1611,0xD7B1,0x8DFF,0xBA1E,0x85A0,0x3AFC,0x54BF,0x3CBB,0xBBCF,0xE4E5,0xC815,0x06AB,0xC4FD,0x3313,0x259E,0x84A3,0xF66F,0x20B7,0x680A,0x06C4,0x301A,0xEAF4
12:55:54,77.49,2,8001,RT->AB,D,CBC0 10-T-34-18,CBC0 10-T-34-18-->,0,0,32,0x0697,0xEE66,0x40F3,0x0383,0xA79B,0x3F2B,0x909A,0x3E62,0x3FCA,0xBA6A,0x480E,0x1CC8,0xAC16,0xD9F7,0xAEA3,0xB666,0x5FE6,0x39C0,0xD6F0,0xF85A,0x5204,0x02E3,0x510D,0x8307,0x3F0A,0xEACE,0xB11D,0xFC4A,0xC601,0x5086,0x80BB,0x00AD
12:57:11,55.995,1,8001,BC->RT,A,5BC0 05-T-38-57,5BC0 05-T-38-57-->,500,0,32,0xC658,0xFABB,0x957D,0xF704,0x4DAA,0x2AED,0x80E4,0x9802,0xE900,0xEAC4,0xFFC4,0xD11D,0x5252,0xCB0C,0xC5A9,0x2E27,0x9301,0x4AA4,0xA944,0xF443,0xE979,0x9972,0x50D5,0x6E55,0x234C,0xF1E2,0xF25F,0x6E1B,0x0AF6,0x7B7E,0xCDC4,0xF2B6
12:58:06,82.563,2,8000,RT->BC,B,7BC0 09-T-72-90,7BC0 09-T-72-90-->,800,0,32,0x097D,0x3174,0x4528,0x3BD2,0xA656,0x25C8,0x8591,0x651C,0x9C6F,0xA06A,0x56C6,0x8D76,0x1766,0x0D7D,0x00A6,0x8993,0xEF58,0xA450,0x977E,0xA64F,0x160D,0xA88D,0x22B9,0xFDF4,0x5958,0x49D6,0x0A1C,0x1BB4,0x5418,0xC5BA,0xA823,0xFC68
12:59:28,21.644,2,8000,BC->RT,C,6BC0 01-T-16-82,6BC0 01-T-16-82-->,600,0,32,0xD9B1,0xE222,0x363F,0x4F02,0x970E,0xDF17,0x827A,0x4444,0x3CFF,0xF607,0xE173,0x2A0F,0x4269,0xB390,0xCAB8,0x59A1,0xF1BD,0xBBCE,0xE9A3,0x8D02,0xB025,0x7309,0xCA1A,0x6572,0xCE5B,0xA238,0x6E1A,0xB0FE,0xDC37,0x0312,0x6B7B,0xDCE7
12:59:49,69.875,2,8000,RT->AB,D,4BC0 08-T-94-88,4BC0 08-T-94-88-->,200,0,32,0x367D,0xEBBD,0xD06F,0xC005,0xC8DB,0xC1BE,0xEC66,0xCA5C,0xD9E0,0xF0FC,0x11B6,0x2E66,0xD074,0x1D2C,0x2050,0x87E7,0xA439,0x3967,0x2C18,0x9371,0xDE38,0xD242,0xA1FF,0x4239,0xFCD7,0xE143,0x2EDD,0x06D6,0xC9B2,0xB928,0x524B,0x817A
13:00:58,33.396,2,8001,RT->AB,D,CBC0 08-T-61-18,CBC0 08-T-61-18-->,200,0,32,0x4367,0x330F,0x02C7,0xD0D2,0x4984,0x9D43,0x4ADE,0x08C9,0x11E4,0x91B5,0xAD9C,0x0273,0xF43B,0x4279,0xE37E,0x84D3,0xF77E,0x6D90,0xBC13,0xAE53,0x4C4B,0x285D,0xC699,0xF2D0,0x6F1B,0x7C25,0xB8A4,0xB31B,0xF8FD,0x9A4D,0xE761,0xDB4F
13:01:31,81.055,1,8001,RT->BC,A,ABC0 05-T-91-58,ABC0 05-T-91-58-->,900,0,32,0x0437,0x355B,0x02E6,0x66B0,0x76D9,0x0E88,0x4329,0xA188,0x14F1,0xCAFF,0xDDCA,0x5199,0x938F,0x2D85,0x07C3,0x8A01,0xEC58,0x71DC,0xCDE3,0xAB77,0x8A27,0x3146,0x2F21,0x9934,0x0185,0xB094,0x0F2B,0xE553,0xA35E,0xCD48,0xDEE7,0x1399
